cre_key,cre_status,cre_sha256,kill_xp,ea,name_strref,current_hp,max_hp,state_hex,state_dead,deathvar,dialogue,cre_override,cre_class,cre_race,cre_general,cre_default
RABBIT,ok,97e6c62ac15300f31e341b8d21023139727431a9684f40713016cfe4f75c0fbe,7,128,47164,8,8,0x00000000,0,None,NONE,NONE,PREY,NONE,NONE,WDRUNSGT
BDURE4A,ok,bfc7e1ccd441e8525df47a04c1c213d8153d7aa0f0fef34abe026bb624900577,8000,128,269133,88,88,0x00000000,0,BDURE4A,BDURE4A,BDURE4B,BDGRSHTV,BDDRGGRY,,BDFIG00
BDURE4B,ok,427e11d79bffbaacddb7482173825540f9836c322eb330b7f5b6030e2b5897cc,3000,128,269026,98,98,0x00000000,0,BDURE4B,,BDURE4B,BDGRSHTV,,,BDFIG00
BDURE4C,ok,5db4a9e8cf306a4ad369b18906d49ba99e79d30ba2293dc858ce562fdf0324bb,3000,128,269026,98,98,0x00000000,0,BDURE4C,,BDURE4B,BDGRSHTV,,,BDFIG00
BDGIANHI,ok,982e977d1d45c347e48850bd143335666704f7e32de4e37b8575e348e4a84ada,3000,255,269026,98,98,0x00000000,0,BDGIANHI,,,BDENSHTV,,,BDFIG00
GRHOG01,ok,318f7873c936b5e608ca91bdcde6f7b72fceb030ba8ecad33cfa03ddec4264ba,1,128,49227,8,8,0x00000000,0,None,NONE,NONE,PREY,NONE,NONE,WDRUNSGT
BDELF1D,ok,d8f9b5ebe54c3405c0398579c21fb9d096a3f5b9f1b3bb3b1f83760d0a05073e,0,127,1097,1,1,0x00000800,1,,,,,,,
BDELF2D,ok,d8f9b5ebe54c3405c0398579c21fb9d096a3f5b9f1b3bb3b1f83760d0a05073e,0,127,1097,1,1,0x00000800,1,,,,,,,
BDELF3D,ok,91b3166d87d8d2962746c82440a98a630fb4c37b04dcf864ed1263afebaa3cec,0,127,1097,1,1,0x00000A00,1,,,,,,,
BDELF4D,ok,cf67b319e3c5ca05041345ce7cb2224cf839cd10bac7cd0f23eea5a496527d0a,0,127,1097,1,1,0x00000A00,1,,,,,,,
BDGOB03,ok,c45452dc82f638cec39bd7abd9d30cd0c8e73c221539c72c987e817c6568e893,250,255,269069,48,48,0x00000000,0,BDGOB03,,,BDENSHTV,,,BDFIG00
BDGOB04,ok,37de9109817d15cf7c90e7ac5e1ca5506d2e5c2a60a8dd33ef2387ffb5e56049,500,255,269068,40,40,0x00000000,0,BDGOB04,,,BDENSHTV,,,BDGOB04
BDGOB02,ok,1f86d92f2e6c628e6164c11730ea5238dd2f9ce3068db06929ddc768ff5e1ba9,15,255,269070,10,10,0x00000000,0,BDGOB02,,,BDENSHTV,,,BDFIG00
BDGOB01,ok,bc7d859bac6ba462e104df3364c84005c527a73cf5285759ffdbad69151a3083,15,255,269071,10,10,0x00000000,0,BDGOB01,,,BDENSHTV,,,BDARCH00
ANKHEG,ok,7f3c26aa69d0ce6ab60ce7fc198f0b36d8b168f7af48517f074f19ab75294ec3,975,255,208736,64,64,0x00000000,0,ankheg,,ANKHEG,NONE,NONE,NONE,NONE
BDSNAKEH,ok,be7bda5ae3b07f7a1d0fa2b3ebffa5b93a6b8f8f88ea5c62d83d8b12aa67b7ac,175,128,244150,17,17,0x00000000,0,BDSNAKEH,,,BDGRSHTV,HUNTER,BDANIMN,BDNONIN
BDGOB07,ok,a1f483de6142708cf8239ed6204467049338e3e8afa1a79c757900634506e338,30,255,270539,20,20,0x00000000,0,BDGOB07,,,BDENSHTV,,,BDARCH00
BDGOB08,ok,f3a8133e8619d89522c440fa35bc9cc5dc8ae8e3f843dfa0788bd3b4d43fc183,30,255,270540,20,20,0x00000000,0,BDGOB08,,,BDENSHTV,,,BDFIG00
BDGOB05,ok,93d208bdab001a1673da1fda7af2160afe3dac3a3ce05108b01e41506d959e9c,175,255,269515,48,36,0x00000000,0,BDGOB05,,,BDENSHTV,,,BDFIG00
BDURE3A,ok,3e379d48329b3c84778dd67f6d25f507bedc1753b7afb34085e29eda23002cea,0,127,1097,1,1,0x00000800,1,,,,,,,
BDMYCRD,ok,e647a3052637574d982164b7d298fb92e9741f9a7be729ab5c4728f2172100b1,420,255,269072,40,40,0x00000000,0,BDMYCRD,,,BDENSHTV,,BDMYCRD,BDFIG00
BDMYCBL,ok,1dcfeabf5ff4c6205a2002fe10123c3b345c8c9a2617d7ad1d90c652b878e5c7,650,255,269077,48,48,0x00000000,0,BDMYCBL,,,BDENSHTV,,BDMYCRD,BDFIG00
BDSHRIE2,ok,d1f9fe01cdb57eb549d7ceb5e37aac20f70bf45c7fc11619b08f4db12430dbc5,120,255,258103,24,24,0x00000000,0,BDSHRIE2,,,,BDSHRIE2,,
BDBEETBH,ok,c7498a9b31e58f1f9b639d55fdbe51959d3943e1010331d79ef4321054953a97,175,255,256352,40,40,0x00000000,0,BDBEETBH,,,BDENSHTV,,,BDNONIN
BDGASS5,ok,47a08c7ea6ff7cb564e75d019979671c7bd5177a46bcf2b649707ed72f422ac7,125,255,25160,40,40,0x00000000,0,BDGASS5,,BDGASS,,,BDSHOUT,BDFIGH01
BDFFDEAD,ok,871b2575c13856baac364f52e4c467985832687887cc9c893a27c41de5178cf0,420,128,213833,50,50,0x00000800,1,BDFISTCC,BDFISTCC,BDFISTCC,,BDSHOUT,BDFIGH01,
BDPATRES,ok,7142b0da59a35b4852594a171f3b276ca63944b2739fd2113b8d3c951e5b7fa0,5000,128,235949,48,48,0x00000000,0,BDPATRES,BDPATRES,BDPATRES,BDFIST,BDSHOUT,BDMAGE01,NONE
BDPFAUG,ok,b9e15da59df2a77b33a9378a4fd8701e8cf771555f6d00b37d67435a785eb287,2000,128,235948,80,80,0x00000000,0,BDPFAUG,BDPFAUG,BDPFAUG,BDFIST,BDSHOUT,BDFIGH01,
BDRAYPHU,ok,f12a588a00333eb7cd4c70c14b9080c2697b233efa7d96355ba182a6deeac50a,1000,128,235950,60,60,0x00000000,0,BDRAYPHU,BDRAYPHU,BDRAYPHU,BDALLY1,BDFIGH01,NONE,NONE
BDFISTX1,ok,6fbc4832619f1c98277787099bdfeec807de21bcfc47447d9c248b6115a41984,975,128,238688,80,80,0x00000000,0,BDFISTX1,BDFISTEX,BDFISTEX,,BDSHOUT,BDFIGH01,
BDFISTX2,ok,652593da024b9fbf3f670adf0da05ab988e36c9a953f69fb40249379eec577d8,650,128,238688,80,80,0x00000000,0,BDFISTX2,BDFIST20,,BDFIST,BDSHOUT,BDFIGH10,
BDAUDAM,ok,c8d6fc6f6ff6e7bc723c8dd2790f54e415d365fba687d87a4d44a795191f94a7,420,128,258205,70,70,0x00000000,0,BDAUDAM,BDAUDAM,BDFAMILY,,BDSHOUT,BDFIGH01,
BDROHMA,ok,ab1ebad1f7fa1f7660adada9c863bbed267800b4e089271cc0c6d7198fcb5213,7,128,235627,8,8,0x00000000,0,BDROHMA,BDROHMA,BDFAMILY,,,,
BDBELEGA,ok,dbcfc3d9f3e511ec358d0fa1f0504e3a4478f6f1068bb37ecf7ae69e43a0c79f,2000,128,245187,50,50,0x00000000,0,BDBELEGA,BDBELEGA,BDBELEGA,,BDSHOUT,BDCLMA01,
BDIMOEN,ok,37fa6fe6935f223e23ed24add0c3a66d583678be567c16cb93a646e52f509aac,0,128,16453,46,46,0x00000000,0,IMOEN2,BDIMOEN,BDIMOEN,,,,
BDTIAX,ok,f586aadf0e5c5772a98ae2f0e819cf05a9bd3a423b5f75d07a879f09bdaaee4e,0,128,6253,42,42,0x00000000,0,BDTIAX,BDTIAX,BDTIAX,,,,DW#PR19
BDFRITZ,ok,ba67e8cc8be0bea66c8d4bfd3029c81a89746ce837a6c45ee87e595bd0209443,175,128,258351,40,40,0x00000000,0,BDFRITZ,BDFRITZ,BDFRITZ,,NONE,NONE,DW2MS2GE
BDJENKS,ok,05065e7d1cdb432dc04c810a5fcf38a9b8dc20912d2589c49fbc7fcb2cdc5526,420,128,259876,60,60,0x00000000,0,BDJENKS,BDJENKS,BDJENKS,,BDSHOUT,BDFIGH01,
BDFFSIT1,ok,4e7f5b1d6725db038630bea5ac5d8114647b99f11c7d91f6e5b7b05ff69353ed,420,128,213833,60,60,0x00000000,0,BDFFSIT1,BDFISTCC,BDFISTCC,,BDSHOUT,BDFIGH01,
BDSLEEP1,ok,45d8d42241aece7b4573470c242c7f9257214864388c977ff9ca5ddb9c6f813b,0,128,212804,8,8,0x00000001,0,None,NONE,,NONE,NONE,NONE,NONE
BDSLEEP3,ok,f8ad7b492342bdc051d6ccf1bc8966e0a67bad840fee51cdda4fab10763392c4,0,128,212805,8,8,0x00000001,0,None,NONE,,NONE,NONE,NONE,NONE
BDFFGIRL,ok,895e9982c0854b32ed707ec1c77d18980f6c7f3c8e1d3feb9e3656c17555b407,420,128,213833,60,60,0x00000000,0,BDFFGIRL,,BDFISTCC,,BDSHOUT,BDFIGH01,
BDTHUG07,ok,fd127b7658444b154aaa7db3d9ca53d17337531b851784f3bb928b8a017ddb14,65,128,221975,10,10,0x00000000,0,BDTHUG07,,,,NONE,NONE,DW2MM2GE
BDSAIL01,ok,396ef4db82d3cd4936961812abb942dc866f2c6b1d88aa75ab8adc69dea1c692,750,128,244684,60,60,0x00000000,0,BDSAIL01,BDSAIL01,BDSAILOR,NONE,NONE,NONE,DW2MM2GE
BDSAIL04,ok,488113caa02c0846dcedfc2a69df0aeab27cc691edb03ffccd46fa8e45aee48a,750,128,244684,60,60,0x00000000,0,BDSAIL04,BDSAIL04,BDSAILOR,NONE,NONE,NONE,DW2MM2GE
SLEEPFAT,ok,bacff49948d86cdcc2d18bafab6948f9bc470da233f234cb7d0592e2349df1a8,0,128,212804,8,8,0x00000001,0,None,NONE,DW#INNHL,NONE,NONE,NONE,NONE
BDCHARRA,ok,5c14960db087d738898f57c4f9aaef8738aad5c71d5530ce4b855b512913b1b2,15,128,249456,8,8,0x00000000,0,BDCHARRA,BDCHARRA,BDCHARRA,,NONE,NONE,
BDNANTRI,ok,d856f05fab15067e98ddf833caca3aa1dca94af0ca02278ffd35626807ba65e3,920,128,212872,80,80,0x00000000,0,bdnantri,BDNANTRI,BDNANTRI,NONE,NONE,NONE,DW2MP2GE
BDNATHBA,ok,747c6442e5ec7b1e62cd7015c40054397921881ad6f89b8a1ad23e6414a93bef,50,128,245186,8,8,0x00000000,0,bdnathba,BDNATHBA,,,BDSHOUT,BDMAGE01,BDNATHBA
BDKATHEE,ok,9217e9454c45ca93b40f4977c56db6ed46635d5ac193f0716c5323cef021e63b,50,128,244724,8,8,0x00000000,0,bdkathee,BDKATHEE,,NONE,BDSHOUT,BDMAGE01,BDKATHEE
BDLUCILL,ok,d91721dd852ba091ac17f9ef7e2bc9876739115b19e1b675bbd9d9be9948fd60,750,128,244688,60,60,0x00000000,0,BDLUCILL,BDLUCILL,BDLUCILL,BDSAILOR,NONE,NONE,DW2MM2GE
BDSAIL03,ok,a260fc8ee264fa12bfdbb64617410f0b5080808b7016186f1a9a6ab936df8f87,750,128,244684,60,60,0x00000000,0,BDSAIL03,BDSAIL03,BDSAILOR,NONE,NONE,NONE,DW2MM2GE
BDAUTINN,ok,0068fd5da37b21455c6f110fcce101b27edb7a95bff3193b82a453c4136c41ad,750,128,244687,60,60,0x00000000,0,BDAUTINN,BDAUTINN,BDAUTINN,BDSAILOR,NONE,NONE,DW2MM2GE
BDSAIL02,ok,b38ca9a83a7d658209f177a7d78bc7a2dc0f317984115fd2efd3574ddea2e9c8,750,128,244684,60,60,0x00000000,0,BDSAIL02,BDSAIL02,BDSAILOR,NONE,NONE,NONE,DW2MM2GE
BDITHTYL,ok,78bc8dacabb273de14a7ae19d6b3b51a8090714f02b2d8a140886c8e0879d74e,1000,128,212868,48,48,0x00000000,0,bdithtyl,BDITHTYL,BDITHTYL,,BDMAGE01,,DW2RP2GE
BDCOOK01,ok,5e2abb7cbaeae9ad82be08689c2d6436abbae8aee6caaba6cf25cafdbb9cdd3d,5,128,212895,8,8,0x00000000,0,BDCOOK01,,BDCOOK01,NONE,,NONE,
BDSITW02,ok,6049eac662e5e42404e2214906aaed065715376f47db0a4b3e9e2374a0364c57,15,128,209428,8,8,0x00000000,0,BDSITW02,,BDCRWDE,,NONE,NONE,NONE
BDSITW03,ok,570fcc4c4a4dfb4cbb058b93563fbf783f477316edfc67542dfde14be383d1c0,15,128,209428,8,8,0x00000000,0,BDSITW03,,BDCRWDE,,NONE,NONE,NONE
BDSITW04,ok,05cf54f2e682e09b592f7c81c2da1ede3d7830ab5555f85362525ae4d218bf68,15,128,209428,8,8,0x00000000,0,BDSITW04,,BDCRWDE,,NONE,NONE,NONE
BDOZIL,ok,921f99923a0d155869739b4b7cdb101621a760a4b29eb07fd9efc2822ff26006,100,128,258046,40,40,0x00000000,0,BDOZIL,BDOZIL,,NONE,NONE,NONE,DW2MS2GE
BDHASTUS,ok,18f6cb5f00d6b06dd70e15b01e1c0aa28026bd724a1e7fe04859452836728951,100,128,258048,40,40,0x00000000,0,BDHASTUS,BDHASTUS,,NONE,NONE,NONE,DW2RP2GE
BDBERAHL,ok,7888e698ab1dd234ce65955a278ef3bed1025995561bb8f5f581d291c36d8b8e,100,128,258047,40,40,0x00000000,0,BDBERAHL,BDBERAHL,BDBERAHL,NONE,NONE,NONE,DW2MS2GE
BDTHUG03,ok,54e2b6215516ce2caad47e9752fdb11e4bc9538661dfc429f3595fc047d7f218,120,128,252888,40,40,0x00000000,0,BDTHUG03,BDPOOL18,,NONE,NONE,NONE,DW2MP2GE
BDTHUG05,ok,ce210ff075ba2f8b158fe3f6f8c3057297739f31e68c112ea085c16ecc845403,120,128,252888,40,40,0x00000000,0,BDTHUG05,BDPOOL18,,NONE,NONE,NONE,DW2MP2GE
BDTHUG04,ok,db8de5ae92804c766dddacdce4229aebb41dc7391d762e8c36e6b4342e4f0cef,120,128,252888,40,40,0x00000000,0,BDTHUG04,BDPOOL18,,NONE,NONE,NONE,DW2MP2GE
SLEEPDW,ok,dbc3e076a661c3c8f2c06f7f3239680d845b95ab755df0f8548f9c3ad051bfa6,0,128,12808,8,8,0x00000001,0,None,SLEEPDW,DW#INNHL,NONE,NONE,NONE,NONE
SLEEPEL,ok,fb57ed5b07d5f621e5cef4faec3acb233acda618526e71536f8169d28bab2ff9,0,128,212809,8,8,0x00000001,0,None,NONE,DW#INNHL,NONE,NONE,NONE,NONE
BDMAXWEL,ok,1327d210f9309cb32fd5ff262eb50b76ffa249ff0626bd5a29111622d59ebeee,15,128,244719,8,8,0x00000000,0,BDMAXWEL,BDMAXWEL,BDMAXWEL,SHOUT,NONE,NONE,DW2MP2GE
BDTHERTO,ok,817527d2f82ed2b638629acf5e9b503dd0f383877842db175dbb1535b2bee1a1,15,128,244721,8,8,0x00000000,0,BDTHERTO,BDTHERTO,BDTHERTO,SHOUT,NONE,NONE,DW2MM2GE
BDARAYA,ok,4cbd56e6b075c8a09539893512de608c67ccfc4015c8653d22ffe2c884a5df58,15,128,244720,8,8,0x00000000,0,BDARAYA,BDARAYA,BDARAYA,SHOUT,,NONE,DW2MM2GE
BDDELEND,ok,b719f232a3817ee27d9df90b564fa3bb201fdcffb325dd1c932d3bf0c65e833c,15,128,245194,8,8,0x00000000,0,BDDELEND,BDDELEND,BDDELEND,NONE,,NONE,
BDGARRIC,ok,37205298444c532efdbd7c665ac95b5dec4489d5aec89d9aa553677429a83e84,0,128,9496,36,36,0x00000000,0,BDGARRIC,BDGARRIC,BDGARRIC,,NONE,,DW#MG38
BDALYTH,ok,8beded4521cfce627aac13d131f0cdc933916f1f3cfd7f4bd9d6c0177d81315f,750,128,212823,70,70,0x00000000,0,bdalyth,BDALYTH,BDALYTH,NONE,NONE,NONE,DW2MM2GE
BDBART0_,ok,82badbc855c219668b689bd6be61472c140301e24912aabb6eea3fdf414f744b,15,128,209422,8,8,0x00000000,0,BDBART01,BDBART0_,BDBART01,,NONE,NONE,
BDHGUARD,ok,395c6fddbd3f671290d0ae586c956d145d57ba2e43112d2600b0856b1190bfc3,900,128,213852,100,100,0x00000000,0,BDHGUARD,BDHGUARD,BDHGUARD,,NONE,NONE,DW2MS2GE
BDFAN01,ok,6aaf7d1429434fdd5d9094d467e75b9049f51798dd44333182aabb27f445dda9,15,128,209430,8,8,0x00000000,0,bdfan01,BDFAN01,,,,,NONE
BDFAN02,ok,15b7f5cda11ed42b139cb5bf5a7593b1dd432fc349e17adbeba192c5fc75a477,15,128,209430,8,8,0x00000000,0,bdfan02,BDFAN02,,,,NONE,
BDZAVIAK,ok,fabafb188d48b164fd3f1c0031f20825a864cd9dcefeb39470b01ac46340760a,2500,128,245219,32,32,0x00000000,0,BDZAVIAK,BDZAVIAK,BDZAVIAK,,,,DW#MG41
BDALALAI,ok,855fc39a808b561243bdae3476c033fefe75074aa617003dd4372a97ca669e94,6000,128,245240,128,128,0x00000000,0,BDALALAI,BDALALAI,BDMISC01,BDALALAI,BDENSHTV,,BDFIG00
BDIRINA,ok,f69ed7aebd24afe9584c4bdf2bd7935ee7432ce646460f7216b799052dfc0b90,15,128,245495,10,10,0x00000000,0,BDIRINA,BDIRINA,BDIRINA,NONE,,NONE,DW2MM2GE
BDCORAN,ok,eb2cbd9d5d150240e4dfd3487c9b19d5c4774c89f4ce881221d251674948b517,0,128,9472,48,48,0x00000000,0,BDCORAN,BDCORAN,BDCORAN,,,,DW2RS2TH
BDSERVW1,ok,d6e7c6e0b9007ca75fa339c17266f6c058b706f70f18804178f68b21b184f2f7,7,128,212891,8,8,0x00000000,0,BDSERVW1,BDSWENCH,RANDWALK,,NONE,NONE,
BDTHUG01,ok,6c48219b5a886a0c17485fd87954c5d66653365453ddd2f845c746763126af4f,65,128,221975,10,10,0x00000000,0,BDTHUG01,BDTHUGS,BDTHUG01,,NONE,NONE,DW2MM2GE
BDTHUG02,ok,d9cf75e5a0ccf050704096fdd305de916299980af9856ecfa1d23d7d2b873dff,65,128,221975,10,10,0x00000000,0,BDTHUG02,BDTHUGS,BDTHUG02,,NONE,NONE,DW2MM2GE
BDSLEEP4,ok,3e738a67cc6bf8ce5ed2d67a2c4ad2a1cacb53feaf080eb143ec89f4f0fd5ceb,0,128,212805,8,8,0x00000001,0,None,NONE,,NONE,NONE,NONE,NONE
BDSLEEP2,ok,26a4c6e0992c5e05f06fd313a43698f450ff8804c957b5a59d2d46056f897db6,0,128,212804,8,8,0x00000001,0,None,NONE,,NONE,NONE,NONE,NONE
BDSITRE4,ok,51b51f2de30cd2d3507670f76b3daa1c05fb6f6ec61e3ccd32dbf5a7b602f06f,15,128,252888,8,8,0x00000000,0,BDSITRE4,,BDCRWDE,,NONE,NONE,NONE
BDSITRE5,ok,c03d258535e044ce3da291eb37259c02fc8274a360172958cb8169c8b841d9fc,15,128,252888,8,8,0x00000000,0,BDSITRE5,,BDCRWDE,,NONE,NONE,NONE
BDPRIEST,ok,b5eb23d73b4349eff9dcc89aa63e7916a85234efbd0165cf904c885e5427c0e7,15,128,228290,8,8,0x00000000,0,BDPRIEST,BDPRIEST,,BDPRIEST,NONE,NONE,DW2MM2GE
BDLON,ok,f0845a35f18a76ff2ab54e4d1b873e3f9a872a167fdb2fbfcca1e1e7b1732514,800,128,260194,48,48,0x00000001,0,BDLON,BDLON,BDLON,NONE,,NONE,
BDBERTA,ok,abe149569d2a753cde684185b824ad524cdd7d40455bff76bf7412dc8710a759,300,128,260193,40,40,0x00000000,0,BDBERTA,BDBERTA,,BDBERTA,NONE,NONE,DW2MM2GE
BDPRIES1,ok,bc3f97820c36b467144835161bd13743f8dc56d246a8377ed13d6e49bbc2a211,15,128,228290,8,8,0x00000000,0,BDPRIES1,BDPRIEST,,BDPRIES1,NONE,NONE,WDRUNSGT
BDBLOCK,ok,f40c87e7723a8278df6338774db103df2ad8f227eacec472bd5e25a03b2a617c,0,128,209428,90,90,0x00000000,0,bdblock,NONE,NONE,NONE,NONE,NONE,
BDWYRMLI,ok,73ea6ef52a60e9f36ca848b0a716c5cae7c08db196458a646bd1b76e2fc847bc,1400,255,245617,56,56,0x00000000,0,BDWYRMLI,,,,BDWYRMLI,,
BDWYRML1,ok,857a12e67c1ff32aa12776c05704c53a46b3fa1be6d3897126bb80f9e17da1bd,1400,255,245617,56,56,0x00000000,0,BDWYRML1,,,,BDWYRMLI,,
SPIDWR,ok,3e6183470bfc5331a88420e8e9a7722779808af97dd9d0f3ce31df32821b6183,1400,255,209383,27,27,0x00000000,0,None,,DW#GPSHM,NONE,NONE,NONE,DW#SPIDG
SPIDSW,ok,65403ad07161bacd47bcfacc2f9c9d0718144cc18a14df35395e528d92621ef1,2000,255,209378,45,45,0x00000000,0,None,,DW#GPSHM,NONE,NONE,NONE,DW#SPIDS
SPIDPH,ok,8bc823b452bb8de432919ace01fb6224133bfdceb6ed5a26be89d591875a82ac,1400,255,209369,44,44,0x00000000,0,None,,DW#GPSHM,PSPIDER,NONE,NONE,
SPIDGI,ok,4954f1437587b15fd6104933bdc8e9edb104daf624b5e1b4f552d0639f7fdfc2,450,255,206410,35,35,0x00000000,0,None,,DW#GPSHM,NONE,,NONE,DW#SPIDG
BDSPID7L,ok,3bd90707b21130de424aff3945841786ddac17e700dc278d45935f6e41938428,2000,255,258081,45,45,0x00000000,0,BDSPID7L,,,,,,DW2MP2MO
SPIDSM0_,ok,4f6395c1380dae06aad90e9bf1aefe65a95556f3b111d6709260e23eff2e7d9c,65,255,269412,8,8,0x00000000,0,SPIDSM01,,,BDENSHTV,,,BDNONIN
SPIDPHAS,ok,ed390ceaae5b9369faf20c2a49cbea6656cf707f846bcd42f5641abf46e80f71,4000,255,223958,84,84,0x00000000,0,None,,DW#GPSHM,PSPIDER,NONE,NONE,
BDSPIDGA,ok,b0d16e74138248d8d6390e3496a98dc31b66f1ccda2b53101a9e6e89bb2cbb81,3000,255,270567,72,72,0x00000000,0,BDSPIDGA,,,BDENSHTV,BDSPIDGA,,BDNONIN
SPIDHU,ok,46bc8681bebf34bbe54fc352f1e4cfc96796f8af3b08437e5d17ba553a4e7189,270,255,209367,18,18,0x00000000,0,None,,DW#GPSHM,NONE,NONE,NONE,DW#SPIDS
BDWOLF,ok,00fc0a3207c053a0783697a6113383ad0584dc338fb9cdd46dad94323c59465c,65,255,206629,24,24,0x00000000,0,BDWOLF,,,,WOLF,,DW2MP2MO
BDWOLFVA,ok,b0b18198851de518080b4397c5b16330c2ca2b979632586b1922c144e4813909,2000,255,208778,52,52,0x00000000,0,BDWOLFVA,,,BDENSHTV,,,BDNONIN
BDBARRE3,ok,9b4dbfc8b4ffd8fda15ed03b028388bde5250794a3a04e05648616ed58d43371,0,128,262542,8,8,0x00000000,0,BDBARRE3,BDBARREL,,,,,
BDBARRE2,ok,f54893c655daaf0185ee079590388f1560cd12fc3d191dd0d537b6edcd7d2ab8,0,128,262542,8,8,0x00000000,0,BDBARRE2,BDBARREL,,,,,
BDBARRE1,ok,024c8c20aa852bc810894a2350c2c61416644a2316c99a1ca5cf3eb0c8f5acd6,0,128,262542,8,8,0x00000000,0,BDBARRE1,BDBARREL,,,,,
BDBARRE4,ok,91d8f332a8c5ba6db3fb746b713a425f7f4a3a06eefbe7ec5ef855309d2d8803,0,128,262542,8,8,0x00000000,0,BDBARRE4,BDBARREL,,,,,
BDBARRE5,ok,e2519833bed55bd3e7793b3a5845f347a3f8c2175d2f44dbc2f1aab644704d8c,0,128,262542,8,8,0x00000000,0,BDBARRE5,BDBARREL,,,,,
BDFFDOPP,ok,9b6a1d7c3f4589fa02e7928e4376b4d6a8491e7169a969a31d4d07cfad459164,175,128,248418,60,60,0x00000000,0,BDFFDOPP,BDFFDOPP,BDFFDOPP,,,,
BDOPHYLL,ok,812308f11a7b55ba8a3b2fe6a6b7829fcccbdfbfaf32ca70aa5079968ba22539,35,128,258040,20,20,0x00000000,0,bdophyll,BDOPHYLL,BDOPHYLL,,NONE,NONE,DW2MM2GE
BDPORIOS,ok,763c0ae09442285510ad6b6f4406cfad5273abe02c61b7dacf6e3bc4f68760e7,750,128,256534,20,20,0x00000000,0,BDPORIOS,BDPORIOS,,BDENSHTV,BDPORIOS,,
BDKORDEO,ok,21b501199140fc1d166715474245f8f6d9b1d320902b13d92af3064071cee52b,175,128,209358,20,20,0x00000000,0,BDKORDEO,BDTOMB5,,BDENSHTV,BDSHTAUN,,BDFIG00
BDKORDE5,ok,68d65d21f8bb7d7061356f8eaad4f000729e96f4e35fa3b792d9993693cb7d5d,175,128,211748,19,19,0x00000000,0,BDKORDE5,,,BDENSHTV,BDSHTAUN,,BDARCH00
BDKORDE6,ok,94415537b68afddf4b30701d04bca13873274cef3263dd8e838b1ac2a69a299e,300,128,248417,36,36,0x00000000,0,BDKORDE6,,,BDENSHTV,BDSHTAUN,,BDFIG00
BDKORDE7,ok,07ffe345cad367edc920762ebf7b6e32d78745ac5d07bf547efd6a2cce250d9d,175,128,211748,19,19,0x00000000,0,BDKORDE7,,,BDENSHTV,BDSHTAUN,,BDARCH00
BDAMMON,ok,fc7c524564bb936c9a0fdd7e1a549500501d063964e5cf9a54aea18632114e4f,350,128,245603,20,20,0x00000000,0,BDAMMON,BDAMMON,,BDENSHTV,BDAMMON,,BDARCH00
BDFF1000,ok,36104381f527517facba624d0f0fb9b9ed2d7613403bd69ae72ab962279b4620,250,128,240868,72,72,0x00000000,0,BDFF1000,BDFF1000,BDSHFFIS,,,,
BDFF1001,ok,54732ba73c732d5c9dc41df569e33611d6b66941623e34ddf7c50a818fff0059,15,128,209443,60,60,0x00000000,0,BDFF1001,BDFF1001,BDSHFFIS,,,,
BDFF1002,ok,c7d22574a1eb186577b2b527fc3f9454b5be74daf696996656c29acb6082585e,15,128,209443,60,60,0x00000000,0,BDFF1002,BDFF1002,BDSHFFIS,,,,
BDSHIS04,ok,46e998774bab52f19a1422dfd3af8e203e0a179872d2883b7255124445c4de77,750,255,256533,48,48,0x00000000,0,BDSHIS04,,,BDENSHTV,BDSHTAUN,,BDFIG00
BDSHIS03,ok,3a32ea7706f2b4e7940c98584f9116a7884b727190ad2ec7a405d745fe65e765,400,255,256532,36,36,0x00000000,0,BDSHIS03,,,BDENSHTV,BDSHTAUN,,BDARCH00
BDSHIS02,ok,99cd12a2dcfff9e0df7d466a8b7b3a16a18d82653621dc2f253dba4bf85a0cb4,150,255,211748,24,24,0x00000000,0,BDSHIS02,,,BDENSHTV,BDSHTAUN,,BDARCH00
BDSHIS01,ok,bd3e1099c0e21a0519a477b75106217b4daaf3559b0914ef4746f00fb2d35da6,300,255,248417,36,36,0x00000000,0,BDSHIS01,,,BDENSHTV,BDSHTAUN,,BDFIG00
BDOGRE01,ok,069dfd7d7ebc0e210e8be50524c3a14cd989b73a103455d80f84665fb6bb9336,270,255,206313,33,33,0x00000000,0,BDOGRE01,,,BDENSHTV,,,BDFIG00
BDSHIS05,ok,ee52034557b6b61fae48850dffe90cc0070dc39e9e09ea69ed07618e6ba85321,300,255,248417,24,24,0x00000000,0,BDSHIS05,,,BDENSHTV,BDSHTAUN,,BDPRI00
BDSHIS06,ok,31b6b1657329ff75342f6f628aa698562c506fca0961ee65453cc738bfce42a8,450,255,248417,40,40,0x00000000,0,BDSHIS06,,,BDENSHTV,BDSHTAUN,,BDFIG00
BDSHME01,ok,5a8babddf443502c65b6438fcc4a84ee93a4bfe372071730623ad3c7114628f5,180,255,211748,30,30,0x00000000,0,BDSHME01,,,BDENSHTV,BDSHTAUN,,BDFIG00
BDSHIS07,ok,0158d625b9e3ab06a6e6f4fab1f1422ec3ed239a3b0ac90520f78a5b285c282c,350,255,248417,30,30,0x00000000,0,BDSHIS07,,,BDENSHTV,BDSHTAUN,,BDTHF00
