cre_key,index,item,flags_hex,undroppable,charges1,charges2,charges3
BDBARRE5,1,MINHP1,0x00000000,0,1,0,0
BDFFDOPP,0,HELM09,0x00000000,0,0,0,0
BDFFDOPP,1,PLAT01,0x00000000,0,0,0,0
BDFFDOPP,2,SHLD01A,0x00000000,0,0,0,0
BDFFDOPP,3,SW1H04,0x00000000,0,0,0,0
BDFFDOPP,4,UNIFLAM,0x00000000,0,0,0,0
BDPORIOS,0,BDKEY05,0x00000000,0,0,0,0
BDPORIOS,1,BDCLCK06,0x00000000,0,10,0,0
BDPORIOS,2,DAGG05,0x00000000,0,20,0,0
BDPORIOS,3,STAF01,0x0000000A,1,0,0,0
BDKORDEO,0,B1-8,0x0000000A,1,0,0,0
BDKORDE5,0,LEAT04,0x00000008,1,0,0,0
BDKORDE5,1,BOW05,0x00000000,0,0,0,0
BDKORDE5,2,SW1H07,0x00000008,1,0,0,0
BDKORDE5,3,AROW02,0x00000000,0,3,0,0
BDKORDE5,4,AROW01,0x00000008,1,80,0,0
BDKORDE5,5,AROW01,0x00000008,1,80,0,0
BDKORDE5,6,UNIBAND,0x0000000A,1,0,0,0
BDKORDE6,0,HELM09,0x00000008,1,0,0,0
BDKORDE6,1,CHAN01,0x00000008,1,0,0,0
BDKORDE6,2,SPER01,0x00000000,0,0,0,0
BDKORDE6,3,UNIBBEG,0x0000000A,1,0,0,0
BDKORDE7,0,LEAT04,0x00000008,1,0,0,0
BDKORDE7,1,BOW03,0x00000000,0,0,0,0
BDKORDE7,2,SW1H04,0x00000008,1,0,0,0
BDKORDE7,3,AROW02,0x00000000,0,5,0,0
BDKORDE7,4,AROW01,0x00000008,1,80,0,0
BDKORDE7,5,AROW01,0x00000008,1,80,0,0
BDKORDE7,6,UNIBAND,0x0000000A,1,0,0,0
BDAMMON,0,RNDSCR04,0x00000000,0,0,0,0
BDAMMON,1,DART02,0x00000000,0,40,0,0
BDAMMON,2,WAND10,0x00000002,0,3,0,0
BDAMMON,3,POTN10,0x00000002,0,0,0,0
BDAMMON,4,DART04,0x00000002,0,20,0,0
BDAMMON,5,STAF01,0x00000002,0,0,0,0
BDAMMON,6,DW#HASPT,0x00000000,0,0,0,0
BDFF1000,0,HELM08,0x00000002,0,0,0,0
BDFF1000,1,CHAN05,0x00000002,0,0,0,0
BDFF1000,2,SHLD04A,0x00000000,0,0,0,0
BDFF1000,3,HAMM02,0x00000002,0,0,0,0
BDFF1000,4,BDFF1000,0x0000000A,1,0,0,0
BDFF1000,5,POTN08,0x00000000,0,5,0,0
BDFF1000,6,POTN20,0x00000000,0,5,0,0
BDFF1000,7,WAND11,0x00000002,0,3,0,0
BDFF1000,8,DW#HASPT,0x00000000,0,0,0,0
BDFF1001,0,HELM09,0x00000002,0,0,0,0
BDFF1001,1,PLAT01,0x00000002,0,0,0,0
BDFF1001,2,SHLD01A,0x00000002,0,0,0,0
BDFF1001,3,BLUN07,0x00000002,0,0,0,0
BDFF1001,4,BDFF1002,0x0000000A,1,0,0,0
BDFF1001,5,POTN08,0x00000002,0,5,0,0
BDFF1001,6,POTN20,0x00000002,0,2,0,0
BDFF1001,7,POTN52,0x00000000,0,3,0,0
BDFF1002,0,HELM09,0x00000002,0,0,0,0
BDFF1002,1,PLAT01,0x00000002,0,0,0,0
BDFF1002,2,SHLD01A,0x00000002,0,0,0,0
BDFF1002,3,SW1H02,0x00000002,0,0,999,0
BDFF1002,4,BDFF1002,0x0000000A,1,0,0,0
BDFF1002,5,POTN08,0x00000002,0,5,0,0
BDFF1002,6,POTN20,0x00000002,0,2,0,0
BDFF1002,7,POTN52,0x00000000,0,3,0,0
BDSHIS04,0,HELM10,0x00000008,1,0,0,0
BDSHIS04,1,PLAT01,0x00000000,0,0,0,0
BDSHIS04,2,HALB01,0x00000000,0,0,0,0
BDSHIS04,3,UNIBBEG,0x0000000A,1,0,0,0
BDSHIS04,4,POTN08,0x00000000,0,1,0,0
BDSHIS03,0,HELM01,0x00000008,1,0,0,0
BDSHIS03,1,CHAN01,0x00000008,1,0,0,0
BDSHIS03,2,XBOW01,0x00000000,0,0,0,0
BDSHIS03,3,SW1H20,0x00000008,1,0,0,0
BDSHIS03,4,BOLT02,0x00000000,0,3,0,0
BDSHIS03,5,BOLT01,0x00000008,1,40,0,0
BDSHIS03,6,BOLT01,0x00000008,1,40,0,0
BDSHIS03,7,UNIBBEG,0x0000000A,1,0,0,0
BDSHIS02,0,LEAT01,0x00000008,1,0,0,0
BDSHIS02,1,BOW05,0x00000000,0,0,0,0
BDSHIS02,2,SW1H07,0x00000008,1,0,0,0
BDSHIS02,3,AROW01,0x00000000,0,40,0,0
BDSHIS02,4,AROW01,0x00000008,1,40,0,0
BDSHIS02,5,AROW01,0x00000008,1,40,0,0
BDSHIS02,6,UNIBAND,0x0000000A,1,0,0,0
BDSHIS01,0,HELM13,0x00000008,1,0,0,0
BDSHIS01,1,CHAN04,0x00000008,1,0,0,0
BDSHIS01,2,SHLD15,0x00000000,0,0,0,0
BDSHIS01,3,SW1H01,0x00000000,0,0,999,0
BDSHIS01,4,UNIBBEG,0x0000000A,1,0,0,0
BDOGRE01,0,OGRE1,0x0000000A,1,0,0,0
BDSHIS05,0,HELM12,0x00000008,1,0,0,0
BDSHIS05,1,CHAN04,0x00000008,1,0,0,0
BDSHIS05,2,SHLD14,0x00000000,0,0,0,0
BDSHIS05,3,BLUN02,0x00000000,0,0,0,0
BDSHIS05,4,UNIBBEG,0x0000000A,1,0,0,0
BDSHIS06,0,HELM09,0x00000000,0,0,0,0
BDSHIS06,1,PLAT01,0x00000000,0,0,0,0
BDSHIS06,2,SW2H01,0x00000000,0,0,0,0
BDSHIS06,3,UNIBBEG,0x0000000A,1,0,0,0
BDSHIS06,4,POTN08,0x00000000,0,0,0,0
BDSHIS06,5,RNDPTN01,0x00000000,0,0,0,0
BDSHME01,0,SW1H43,0x00000000,0,0,999,0
BDSHIS07,0,LEAT04,0x00000000,0,0,0,0
BDSHIS07,1,MAGE01,0x0000000A,1,0,0,0
BDSHIS07,2,SW1H07,0x00000000,0,0,0,0
BDSHIS07,3,UNIBBEG,0x0000000A,1,0,0,0
BDKORDE4,0,LEAT04,0x00000000,0,0,0,0
BDKORDE4,1,MAGE01,0x0000000A,1,0,0,0
BDKORDE4,2,SW1H48,0x00000000,0,0,0,0
BDKORDE4,3,UNIBBEG,0x0000000A,1,0,0,0
BDKORDE4,4,POTN10,0x00000000,0,2,0,0
BDKORDE9,0,HELM01,0x00000000,0,0,0,0
BDKORDE9,1,CHAN04,0x00000000,0,0,0,0
BDKORDE9,2,AX1H01,0x00000000,0,0,999,0
BDKORDE9,3,AX1H01,0x00000000,0,0,999,0
BDKORDE9,4,RNDPTN01,0x00000000,0,0,0,0
BDKORDE9,5,POTN08,0x00000000,0,0,0,0
BDKORDE9,6,RNDTRE06,0x00000000,0,0,0,0
BDKORDE8,0,HELM13,0x00000000,0,0,0,0
BDKORDE8,1,LEAT04,0x00000000,0,0,0,0
BDKORDE8,2,BOW01,0x00000001,0,0,0,0
BDKORDE8,3,HALB01,0x00000000,0,0,0,0
BDKORDE8,4,AROW05,0x00000000,0,10,0,0
BDKORDE8,5,RNDARO01,0x00000000,0,20,0,0
BDKORDE8,6,AROW01,0x00000000,0,80,0,0
BDKORDE8,7,UNIBAND,0x0000000A,1,0,0,0
BDKORDE8,8,POTN08,0x00000000,0,0,0,0
BDKORDE8,9,POTN14,0x00000000,0,0,0,0
BDKORDE8,10,RNDTRE06,0x00000000,0,0,0,0
BDSKGR02,0,RING95,0x0000000A,1,0,0,0
BDSKGR02,1,AX1H01,0x00000000,0,0,999,0
BDSKGR00,0,CDRDSHB,0x00000000,0,0,0,0
BDSKGR00,1,RING95,0x0000000A,1,0,0,0
BDSKGR00,2,CDRD1HMB,0x00000000,0,0,0,0
BDSKGR04,0,RING95,0x0000000A,1,0,0,0
BDSKGR04,1,BOW03,0x00000000,0,0,0,0
BDSKGR04,2,SPER01,0x00000000,0,0,0,0
BDSKGR04,3,AROW09,0x00000000,0,2,0,0
BDSKGR04,4,AROW01,0x00000000,0,40,0,0
BDSKGR04,5,AROW01,0x00000000,0,40,0,0
BDHALBAZ,0,DAGG05,0x00000000,0,80,0,0
BDHALBAZ,1,CLCK14,0x00000000,0,0,0,0
BDHALBAZ,2,DW#RND08,0x00000000,0,0,0,0
BDHALBAZ,3,DW#RND38,0x00000000,0,0,0,0
BDGOLEMF,0,GOLFLE,0x00000000,0,0,0,0
BDGOLEMF,1,IMMUNE1,0x00000000,0,0,0,0
BDGOLEMF,2,NOCIRCLE,0x00000000,0,0,0,0
BDGOLEMF,3,MINHP1,0x00000000,0,0,0,0
BDSWORD,0,IPSION,0x00000000,0,0,0,0
BDSWORD,1,MORSWORD,0x00000000,0,0,0,0
BDSWORD,2,NOCIRCLE,0x00000000,0,0,0,0
BDSWORD,3,MINHP1,0x00000000,0,0,0,0
BDKAZZRE,0,DW#RND06,0x00000000,0,0,0,0
BDKAZZRE,1,DW#RND18,0x00000000,0,0,0,0
BDKAZZRE,2,DW#RND34,0x00000000,0,0,0,0
BDSKGR05,0,SHLD01A,0x0000000A,1,0,0,0
BDSKGR05,1,RING95,0x0000000A,1,0,0,0
BDSKGR05,2,BDSKGR05,0x0000000A,1,0,0,0
BDSKGR06,0,RING95,0x0000000A,1,0,0,0
BDSKGR06,1,BOW03,0x00000000,0,0,0,0
BDSKGR06,2,BDSKGR05,0x0000000A,1,0,0,0
BDSKGR06,3,AROW08,0x00000000,0,3,0,0
BDSKGR06,4,AROW02,0x00000000,0,5,0,0
BDSKGR06,5,AROW01,0x00000000,0,40,0,0
BDUNSLGU,0,IMMUNE1,0x0000000A,1,0,0,0
BDUNSLGU,1,RING95,0x0000000A,1,0,0,0
BDUNSLGU,2,BDUNSLGU,0x0000000A,1,0,0,0
BDSHSOUL,0,IMMUNE1,0x0000000A,1,0,0,0
BDSHSOUL,1,RING95,0x0000000A,1,0,0,0
BDSHSOUL,2,S1-12M2,0x0000000A,1,0,0,0
BDKORME1,0,LEAT04,0x00000002,0,0,0,0
BDKORME1,1,SW1H20,0x00000002,0,0,0,0
BDKORME1,2,POTN08,0x00000000,0,1,0,0
BDKORME1,3,POTN10,0x00000000,0,1,0,0
BDKORME1,4,POTN24,0x00000000,0,0,0,0
BDKORME2,0,HELM09,0x00000002,0,0,0,0
BDKORME2,1,CHAN01,0x00000002,0,0,0,0
BDKORME2,2,SHLD01A,0x00000000,0,0,0,0
BDKORME2,3,DART04,0x00000002,0,10,0,0
BDKORME2,4,DART02,0x00000002,0,40,0,0
BDKORME2,5,DAGG01,0x00000002,0,0,0,0
BDKORME2,6,UNIBAND,0x0000000A,1,0,0,0
BDKORME2,7,POTN08,0x00000000,0,2,0,0
BDSKGR07,0,RNDSCR04,0x00000000,0,0,0,0
BDSKGR07,1,DART01,0x00000000,0,40,0,0
BDSKGR07,2,DAGG01,0x00000000,0,0,0,0
BDSKGR07,3,RING95,0x0000000A,1,0,0,0
BDSHKORL,0,POTN21,0x00000000,0,0,0,0
BDSHKORL,1,BDSHKEY,0x00000000,0,0,0,0
BDSHKORL,2,SCRL3G,0x00000000,0,0,0,0
BDSHKORL,3,SCRL1Z,0x00000000,0,0,0,0
BDSHKORL,4,SCRL6H,0x00000000,0,0,0,0
BDSHKORL,5,CLCK01,0x00000002,0,0,0,0
BDSHKORL,6,DART02,0x00000002,0,80,0,0
BDSHKORL,7,STAF02,0x00000002,0,0,0,0
BDSHKORL,8,BDBRAC13,0x00000002,0,0,0,0
BDSHKORL,9,CLCK12,0x00000002,0,0,0,0
BDSHKORL,10,DW#RND03,0x00000000,0,0,0,0
BDBEETBR,0,S5-20,0x00000000,0,0,0,0
BDSKGR01,0,HELMNOAN,0x0000000A,1,0,0,0
BDSKGR01,1,RING95,0x0000000A,1,0,0,0
BDSKGR01,2,SW2H01,0x00000000,0,0,0,0
BDWIGHT1,0,IMMUNE1,0x0000000A,1,0,0,0
BDWIGHT1,1,RING95,0x0000000A,1,0,0,0
BDWIGHT1,2,BDWIGHT,0x0000000A,1,0,0,0
BDSHAD04,0,IMMUNE1,0x0000000A,1,0,0,0
BDSHAD04,1,RING95,0x0000000A,1,0,0,0
BDSHAD04,2,SHADOWWP,0x0000000A,1,0,0,0
BDKORME3,0,HELM11,0x00000002,0,0,0,0
BDKORME3,1,LEAT10,0x00000002,0,0,0,0
BDKORME3,2,AX1H01,0x00000002,0,0,999,0
BDKORME3,3,AX1H01,0x00000002,0,0,999,0
BDKORME3,4,UNIBAND,0x0000000A,1,0,0,0
BDKORME3,5,POTN08,0x00000000,0,1,0,0
BDKORME4,0,LEAT04,0x00000002,0,0,0,0
BDKORME4,1,BOW03,0x00000002,0,1,0,0
BDKORME4,2,SPER01,0x00000002,0,1,0,0
BDKORME4,3,AROW02,0x00000002,0,5,0,0
BDKORME4,4,AROW01,0x00000002,0,40,0,0
BDKORME4,5,AROW01,0x00000002,0,40,0,0
BDKORME4,6,UNIBAND,0x0000000A,1,0,0,0
BDKORME4,7,POTN08,0x00000000,0,1,0,0
BDBEETFM,0,P2-8,0x0000000A,1,0,0,0
GHAST,0,RNDTRE08,0x00000000,0,0,0,0
GHAST,1,GHAST1,0x00000000,0,0,0,0
GHAST,2,RING95,0x00000000,0,0,0,0
BDSHZOM1,0,RING94,0x0000000A,1,0,0,0
BDSHZOM1,1,B1-8,0x0000000A,1,0,0,0
BDSHKFAM,0,REGHP1,0x00000000,0,0,0,0
BDSHKFAM,1,MOVRAT10,0x00000000,0,0,0,0
BDSHKFAM,2,IMMCLOUD,0x00000000,0,0,0,0
BDSHKFAM,3,S1-2,0x00000000,0,0,0,0
BDSHKFAM,4,S1-2,0x00000000,0,0,0,0
BDSHKFAM,5,S1-2,0x00000000,0,0,0,0
BDSHKFAM,6,S1-2,0x00000000,0,0,0,0
BDOGRE02,0,BDOGRE02,0x0000000A,1,0,0,0
BDOGRE02,1,POTN08,0x00000000,0,0,0,0
BDOGRE02,2,RNDPTN01,0x00000000,0,0,0,0
BDSHME02,0,BDHELMJ3,0x00000000,0,0,0,0
BDSHME02,1,CHAN04,0x00000000,0,0,0,0
BDSHME02,2,SHLD15,0x00000000,0,0,0,0
BDSHME02,3,AX1H01,0x00000000,0,0,999,0
BDSHME02,4,RNDPTN01,0x00000000,0,0,0,0
BDSHME03,0,HALB01,0x00000000,0,0,0,0
BDSHME03,1,POTN08,0x00000000,0,0,0,0
BDSHME03,2,RNDTRI01,0x00000000,0,0,0,0
BDKORME7,0,HELM01,0x00000000,0,0,0,0
BDKORME7,1,CHAN01,0x00000000,0,0,0,0
BDKORME7,2,SHLD03,0x00000000,0,0,0,0
BDKORME7,3,SW1H01,0x00000000,0,0,999,0
BDKORME5,0,LEAT01,0x00000000,0,0,0,0
BDKORME5,1,BOW05,0x00000000,0,0,0,0
BDKORME5,2,DAGG01,0x00000000,0,0,0,0
BDKORME5,3,AROW01,0x00000000,0,40,0,0
BDKORME5,4,AROW01,0x00000000,0,40,0,0
BDKORME5,5,AROW01,0x00000000,0,40,0,0
BDKORME6,0,LEAT01,0x00000000,0,0,0,0
BDKORME6,1,XBOW04,0x00000000,0,0,0,0
BDKORME6,2,SW1H07,0x00000000,0,0,0,0
BDKORME6,3,BOLT01,0x00000000,0,40,0,0
BDKORME6,4,BOLT01,0x00000000,0,40,0,0
BDKORME6,5,BOLT01,0x00000000,0,40,0,0
BDWIGHT2,0,RING95,0x0000000A,1,0,0,0
BDWIGHT2,1,IMMUNE1,0x0000000A,1,0,0,0
BDWIGHT2,2,BDWIGHT,0x0000000A,1,0,0,0
BDWIGHT3,0,RING95,0x0000000A,1,0,0,0
BDWIGHT3,1,IMMUNE1,0x0000000A,1,0,0,0
BDWIGHT3,2,BDWIGHT3,0x0000000A,1,0,0,0
BDMUMM01,0,IMMUNE1,0x0000000A,1,0,0,0
BDMUMM01,1,RING95,0x0000000A,1,0,0,0
BDMUMM01,2,BDMUMM01,0x0000000A,1,0,0,0
BDWRAI02,0,IMMUNE1,0x00000000,0,0,0,0
BDWRAI02,1,RING95,0x0000000A,1,0,0,0
BDWRAI02,2,MAGE01,0x0000000A,1,0,0,0
BDWRAI02,3,WRAITH1,0x00000000,0,0,0,0
BDSHADGR,0,IMMUNE1,0x0000000A,1,0,0,0
BDSHADGR,1,RING95,0x0000000A,1,0,0,0
BDSHADGR,2,BDSHADGA,0x0000000A,1,0,0,0
BDSHADGR,3,BDSHADGR,0x0000000A,1,0,0,0
BDBONBAT,0,RING95,0x0000000A,1,0,0,0
BDBONBAT,1,BDBONBAT,0x0000000A,1,0,0,0
BDSHIS08,0,RNDTRE06,0x00000000,0,0,0,0
BDSHIS08,1,DART02,0x00000000,0,40,0,0
BDSHIS08,2,DART04,0x00000000,0,20,0,0
BDSHIS08,3,SW1H07,0x00000000,0,20,0,0
BDSHIS08,4,DART03,0x00000000,0,10,0,0
BDSHIS08,5,SHLD11A,0x00000000,0,0,0,0
BDSHIS09,0,LEAT04,0x00000000,0,0,0,0
BDSHIS09,1,MAGE01,0x0000000A,1,0,0,0
BDSHIS09,2,SW1H48,0x00000000,0,0,0,0
BDSHIS09,3,UNIBBEG,0x0000000A,1,0,0,0
BDSHIS09,4,POTN10,0x00000000,0,2,0,0
BDSHIS10,0,HELM13,0x00000000,0,0,0,0
BDSHIS10,1,LEAT04,0x00000000,0,0,0,0
BDSHIS10,2,BOW01,0x00000001,0,0,0,0
BDSHIS10,3,HALB01,0x00000000,0,0,0,0
BDSHIS10,4,AROW05,0x00000000,0,10,0,0
BDSHIS10,5,RNDARO01,0x00000000,0,20,0,0
BDSHIS10,6,AROW01,0x00000000,0,80,0,0
BDSHIS10,7,UNIBAND,0x0000000A,1,0,0,0
BDSHIS10,8,POTN08,0x00000000,0,0,0,0
BDSHIS10,9,POTN14,0x00000000,0,0,0,0
BDSHIS10,10,RNDTRE06,0x00000000,0,0,0,0
BDKORME8,0,HELM01,0x00000000,0,0,0,0
BDKORME8,1,CHAN04,0x00000000,0,0,0,0
BDKORME8,2,DART03,0x00000000,0,20,0,0
BDKORME8,3,SW1H07,0x00000000,0,0,0,0
BDKORME8,4,POTN08,0x00000000,0,1,0,0
BDKORME8,5,DART04,0x00000000,0,20,0,0
BDKORME8,6,DART11,0x00000000,0,20,0,0
BDKORME8,7,DART02,0x00000000,0,40,0,0
BDKORME9,0,BLUN06,0x00000001,0,0,0,0
BDKORME9,1,HELM01,0x00000000,0,0,0,0
BDKORME9,2,PLAT01,0x00000000,0,0,0,0
BDKORME9,3,SHLD05,0x00000000,0,0,0,0
BDKORME9,4,POTN08,0x00000000,0,0,0,0
BDKORME9,5,RNDTRE06,0x00000000,0,0,0,0
BDSKGR03,0,RING95,0x0000000A,1,0,0,0
BDSKGR03,1,S1-12M2,0x0000000A,1,0,0,0
BDGHASTG,0,RING95,0x0000000A,1,0,0,0
BDGHASTG,1,BDGHASTG,0x0000000A,1,0,0,0
BDGHASTG,2,RNDTRE08,0x00000000,0,0,0,0
BDMKHI7,0,BDLEAT06,0x00000003,0,0,0,0
BDMKHI7,1,BDSHLD07,0x00000003,0,0,0,0
BDMKHI7,2,BDAX1H05,0x00000003,0,0,0,0
BDMKHI7,3,POTN08,0x00000001,0,5,0,0
BDMKHI7,4,POTN17,0x00000001,0,5,0,0
BDMKHI7,5,POTN21,0x00000001,0,0,0,0
BDBDOG,0,P1-4,0x00000000,0,0,0,0
BDGAUTH,0,BDRING12,0x00000000,0,0,0,0
BDGAUTH,1,BDSPECTQ,0x0000000A,1,0,0,0
BDGAUTH,2,P3-12M4,0x0000000A,1,0,0,0
BDGAUTH,3,REGHP1T,0x0000000A,1,0,0,0
BDGAUTH,4,BDMISC1B,0x0000000A,1,0,0,0
BDPRIN,0,BDMISC10,0x00000000,0,0,0,0
BDPRIN,1,POTN11,0x00000000,0,0,0,0
BDPRIN,2,STAF02,0x00000000,0,0,0,0
BDPRIN,3,DW#HASPT,0x00000000,0,0,0,0
BDPRIN,4,DW#RND06,0x00000000,0,0,0,0
BDPRIN,5,DW#RND38,0x00000000,0,0,0,0
BDMENHIR,0,MINHP1,0x0000000A,1,0,0,0
BDMENGO,0,IMMUNE1,0x00000000,0,0,0,0
BDMENGO,1,GOLSTONE,0x00000000,0,0,0,0
BDMENGO,2,GOLSTO,0x00000000,0,0,0,0
BDWRAI01,0,IMMUNE1,0x00000000,0,0,0,0
BDWRAI01,1,RING95,0x0000000A,1,0,0,0
BDWRAI01,2,WRAITH1,0x00000000,0,0,0,0
BDTAKOS,0,LEAT04,0x00000000,0,0,0,0
BDTAKOS,1,DAGG01,0x00000000,0,1,0,0
BDTELERI,0,RNDTRE09,0x00000000,0,0,0,0
BDTELERI,1,BDPETSG,0x00000000,0,3,0,0
BDTELERI,2,SCRLPET,0x00000001,0,6,0,0
BDTELERI,3,DAGG01,0x00000001,0,1,0,0
BDTELERI,4,DAGG05,0x00000001,0,20,0,0
BDTELERI,5,CLCK12,0x00000000,0,0,0,0
BDTELERI,6,DW#RND06,0x00000000,0,0,0,0
BDTELERI,7,DW#RND38,0x00000000,0,0,0,0
BDVESSAN,0,RING10,0x00000000,0,0,0,0
BDBRIELL,0,HELM09,0x00000008,1,0,0,0
BDBRIELL,1,PLAT01,0x00000008,1,0,0,0
BDBRIELL,2,SHLD01A,0x00000008,1,0,0,0
BDBRIELL,3,SW1H04,0x00000008,1,1,0,0
BDBRIELL,4,POTN52,0x00000000,0,1,0,0
BDBRIELL,5,UNIFLAM,0x00000000,0,0,0,0
BDBRIELL,6,DW#HASPT,0x00000000,0,0,0,0
BDBRIELL,7,DW#RND11,0x00000000,0,0,0,0
BDBRIELL,8,DW#RND26,0x00000000,0,0,0,0
BDPETR01,0,RNDMAG04,0x00000000,0,0,0,0
BDPETR02,0,RNDMAG04,0x00000000,0,0,0,0
BDPETR05,0,RNDMAG04,0x00000000,0,0,0,0
BDPETR05,1,RNDMAG05,0x00000000,0,0,0,0
BDDARAN,0,LEAT04,0x00000000,0,0,0,0
BDDARAN,1,SW1H08,0x00000000,0,0,0,0
BDDARAN,2,RNDTRE07,0x00000000,0,0,0,0
BDDARAN,3,POTN27,0x00000001,0,1,0,0
ZOMBIE,0,B1-8,0x00000000,0,0,0,0
ZOMBIE,1,RING94,0x00000000,0,0,0,0
BDBANNO,0,BDBFLYER,0x00000000,0,0,0,0
BDTHAIRD,0,HELM09,0x00000009,1,0,0,0
BDTHAIRD,1,CHAN02,0x00000001,0,0,0,0
BDTHAIRD,2,HAMM02,0x00000000,0,1,0,0
BDTHAIRD,3,POTN08,0x00000001,0,1,0,0
BDTHAIRD,4,UNIFLAM,0x00000000,0,0,0,0
BDTHAIRD,5,DW#HASPT,0x00000000,0,0,0,0
BDTHAIRD,6,DW#RND12,0x00000000,0,0,0,0
BDTHAIRD,7,DW#RND26,0x00000000,0,0,0,0
BDSORALI,0,POTN08,0x00000001,0,1,0,0
BDSORALI,1,POTN10,0x00000001,0,1,0,0
BDSORALI,2,UNIFLAM,0x00000000,0,0,0,0
BDSORALI,3,BULL02,0x00000001,0,40,0,0
BDSORALI,4,SLNG02,0x00000003,0,1,0,0
BDSORALI,5,STAF02,0x00000001,0,1,0,0
BDSORALI,6,BRAC01,0x00000000,0,0,0,0
BDSORALI,7,CLCK09,0x00000000,0,0,0,0
BDSORALI,8,DW#HASPT,0x00000000,0,0,0,0
BDMIZHEN,0,HELM09,0x00000000,0,0,0,0
BDMIZHEN,1,PLAT01,0x00000000,0,0,0,0
BDMIZHEN,2,SHLD04,0x00000000,0,0,0,0
BDMIZHEN,3,BLUN15,0x00000001,0,0,0,0
BDMIZHEN,4,SLNG02,0x00000000,0,0,0,0
BDMIZHEN,5,BULL03,0x00000000,0,40,0,0
BDMIZHEN,6,UNITEMPU,0x00000000,0,0,0,0
BDMIZHEN,7,POTN52,0x00000000,0,2,0,0
BDMIZHEN,8,WAND11,0x00000000,0,6,0,0
BDMIZHEN,9,POTN34,0x00000000,0,1,0,0
BDMIZHEN,10,DW#HASPT,0x00000000,0,0,0,0
BDMIZHEN,11,DW#RND26,0x00000000,0,0,0,0
BDFIST22,0,HELM09,0x00000008,1,0,0,0
BDFIST22,1,CHAN04,0x00000008,1,0,0,0
BDFIST22,2,SHLD01A,0x00000008,1,0,0,0
BDFIST22,3,SW1H04,0x00000008,1,0,0,0
BDFIST22,4,UNIFLAM,0x00000000,0,0,0,0
BDFIST22,5,POTN08,0x00000008,1,1,0,0
BDFIST22,6,DW#HASPT,0x00000000,0,0,0,0
BDFIST22,7,DW#RND12,0x00000000,0,0,0,0
BDFIST22,8,DW#RND25,0x00000000,0,0,0,0
BDFIST21,0,HELM09,0x00000008,1,0,0,0
BDFIST21,1,CHAN04,0x00000008,1,0,0,0
BDFIST21,2,SHLD01A,0x00000008,1,0,0,0
BDFIST21,3,SW1H04,0x00000008,1,0,0,0
BDFIST21,4,UNIFLAM,0x00000000,0,0,0,0
BDFIST21,5,POTN08,0x00000008,1,1,0,0
BDFIST21,6,DW#HASPT,0x00000000,0,0,0,0
BDFIST21,7,DW#RND12,0x00000000,0,0,0,0
BDFIST21,8,DW#RND26,0x00000000,0,0,0,0
CORWIN7,0,BDHELM08,0x00000001,0,0,0,0
CORWIN7,1,BDCHAN05,0x00000003,0,0,0,0
CORWIN7,2,BDBOW06,0x00000003,0,0,0,0
CORWIN7,3,HALB02,0x00000001,0,0,0,0
CORWIN7,4,AROW02,0x00000001,0,80,0,0
CORWIN7,5,AROW08,0x00000001,0,40,0,0
CORWIN7,6,AROW11,0x00000001,0,40,0,0
CORWIN7,7,POTN52,0x00000001,0,3,0,0
CORWIN7,8,POTN08,0x00000001,0,5,0,0
CORWIN7,9,POTN37,0x00000001,0,2,0,0
CORWIN7,10,POTN14,0x00000001,0,1,0,0
GLINT7,0,LEAT11,0x00000001,0,0,0,0
GLINT7,1,SHLD17A,0x00000001,0,0,0,0
GLINT7,2,BDBELT03,0x00000001,0,0,0,0
GLINT7,3,SLNG02,0x00000001,0,0,0,0
GLINT7,4,BLUN07,0x00000001,0,0,0,0
GLINT7,5,BULL02,0x00000001,0,80,0,0
GLINT7,6,BULL07,0x00000001,0,40,0,0
GLINT7,7,BULL03,0x00000001,0,40,0,0
GLINT7,8,POTN52,0x00000001,0,3,0,0
GLINT7,9,POTN17,0x00000001,0,3,0,0
GLINT7,10,POTN10,0x00000001,0,2,0,0
BDIVANN,0,HELM01,0x00000000,0,0,0,0
BDIVANN,1,PLAT01,0x00000000,0,0,0,0
BDIVANN,2,SHLD06A,0x00000000,0,0,0,0
BDIVANN,3,BDRING06,0x00000000,0,0,0,0
BDIVANN,4,MINHP1,0x00000000,0,0,0,0
BDIVANN,5,SW1H41,0x00000000,0,0,0,0
BDIVANN,6,POTN52,0x00000000,0,1,0,0
BDIVANN,7,POTN14,0x00000000,0,1,0,0
BDIVANN,8,POTN21,0x00000000,0,1,0,0
BDIVANN,9,DW#HASPT,0x00000000,0,0,0,0
BDIVANN,10,DW#RND12,0x00000000,0,0,0,0
BDWILHM,0,MINHP1,0x00000000,0,0,0,0
BDWILHM,1,MFIST3,0x00000000,0,0,0,0
BDWILHM,2,POTN18,0x00000000,0,1,0,0
BDWILHM,3,DW#RND03,0x00000000,0,0,0,0
BDWILHM,4,DW#RND18,0x00000000,0,0,0,0
BDWILHM,5,DW#RND32,0x00000000,0,0,0,0
BDCRUS10,0,BDHELM03,0x00000008,1,0,0,0
BDCRUS10,1,CHAN04,0x00000008,1,0,0,0
BDCRUS10,2,SW2H02,0x00000000,0,5,0,0
BDCRUS10,3,POTN52,0x00000000,0,1,0,0
BDCRUS10,4,POTN04,0x00000000,0,1,0,0
